stage,step,action,reward,state,state_name,exploration,delta,delta_bb,delta_time,best_state
1,273624,1,5.1e-05,2,,,-0.000114,-0.000151,-7.6e-05,2
1,273626,1,0.0,2,,,0.000709,0.000458,0.00096,2
1,273628,1,1.3e-05,2,,,-3.3e-05,-2.9e-05,-3.6e-05,2
1,273630,1,2e-06,0,,,-1.1e-05,2.3e-05,-4.5e-05,0
1,273632,3,0.0,0,,,0.000235,0.000151,0.00032,0
1,273634,0,0.0,0,,,0.001017,0.001322,0.000711,0
1,273636,3,0.0,0,,,0.001609,0.00228,0.000938,0
1,273638,1,2e-06,0,,,-7e-06,0.0,-1.5e-05,0
1,273640,1,3.8e-05,1,,,-9.6e-05,-6.9e-05,-0.000123,1
1,273642,0,0.0,0,,,0.00075,0.00097,0.000529,0
1,273644,3,0.0,0,,,0.000544,0.000378,0.000711,0
1,273646,1,6.8e-05,1,,,-0.000166,-0.000155,-0.000178,1
1,273648,1,2.8e-05,3,,,-6.7e-05,-7.1e-05,-6.4e-05,3
1,273650,1,0.0,1,,,7.7e-05,0.000135,1.9e-05,1
1,273652,0,0.0,0,,,0.002639,0.003458,0.00182,0
1,273654,3,3.5e-05,2,,,-5.2e-05,-8.4e-05,-2e-05,2
1,273656,3,0.0,0,,,3.4e-05,2.2e-05,4.5e-05,0
1,273658,1,0.0,0,,,5.1e-05,4.6e-05,5.6e-05,0
1,273660,2,0.0,0,,,0.000703,0.001054,0.000351,0
1,273662,1,0.0,0,,,3e-06,0.0,6e-06,0
1,273664,3,0.000162,2,,,-0.000258,-0.000313,-0.000203,2
1,273666,3,6.4e-05,2,,,-0.000124,-3.4e-05,-0.000214,2
1,273668,3,0.0,0,,,2.7e-05,2.7e-05,2.7e-05,0
1,273670,2,0.0,0,,,4e-05,0.000107,-2.7e-05,0
1,273672,1,0.0,0,,,0.000535,0.00062,0.000451,0
1,273674,1,0.0,0,,,0.000302,0.000257,0.000347,0
1,273676,3,0.0,0,,,0.001082,0.000909,0.001256,0
1,273678,1,0.0,0,,,8e-06,2.5e-05,-8e-06,0
1,273680,3,0.0,0,,,4.6e-05,3.3e-05,6e-05,0
1,273682,2,0.0,0,,,9e-06,6e-06,1.2e-05,0
1,273684,3,4e-06,0,,,-5e-06,-1.1e-05,1e-06,0
1,273686,3,0.0,0,,,1.6e-05,2.7e-05,5e-06,0
1,273688,1,0.0,0,,,2.6e-05,1e-06,5e-05,0
1,273690,1,3e-05,1,,,-7.1e-05,-7e-05,-7.3e-05,1
1,273692,0,0.0,0,,,0.001007,0.00148,0.000535,0
1,273694,1,0.0,0,,,0.000415,0.000444,0.000386,0
1,273696,0,0.0,0,,,0.002077,0.002501,0.001653,0
1,273698,3,0.0,0,,,4.6e-05,-0.000239,0.000332,0
1,273700,1,0.0,0,,,0.000143,0.000104,0.000181,0
1,273702,2,0.0,0,,,4.1e-05,-3.1e-05,0.000112,0
1,273704,2,0.0,0,,,0.000531,0.000628,0.000434,0
1,273706,2,0.0,0,,,0.000146,0.000126,0.000166,0
1,273708,0,0.0,0,,,0.004354,0.0051,0.003609,0
1,273710,3,0.0,0,,,0.000222,0.000125,0.000318,0
1,273712,2,0.0,0,,,6e-05,6.9e-05,5.2e-05,0
1,273714,2,2.8e-05,2,,,-0.000121,-2.2e-05,-0.000221,2
1,273716,2,0.0,2,,,0.000268,0.000257,0.00028,2
1,273718,2,2.3e-05,2,,,-8.3e-05,-7.7e-05,-8.8e-05,2
1,273720,2,0.0,2,,,6.3e-05,5.2e-05,7.3e-05,2
1,273722,2,0.0,0,,,0.000475,0.000212,0.000738,0
1,273724,3,0.0,0,,,0.000109,8e-05,0.000138,0
1,273726,3,0.0,0,,,0.000646,0.000323,0.000969,0
1,273728,1,1.1e-05,1,,,-2.5e-05,-3.1e-05,-1.9e-05,1
1,273730,1,0.0,0,,,0.000109,0.000149,6.8e-05,0
1,273732,1,2.6e-05,1,,,-5.5e-05,-8.6e-05,-2.4e-05,1
1,273734,3,1e-06,0,,,-2e-06,2e-06,-7e-06,1
1,273736,3,3e-05,1,,,-3.9e-05,-9.2e-05,1.5e-05,1
1,273738,3,0.0,1,,,4.8e-05,4.6e-05,5e-05,1
1,273740,3,0.0,1,,,0.000213,0.000204,0.000222,1
1,273742,1,0.0,0,,,0.000327,0.000556,9.8e-05,0
1,273744,3,0.000191,1,,,-0.000352,-0.000185,-0.000518,1
1,273746,2,0.0,0,,,0.000926,0.000789,0.001063,1
1,273748,2,0.0,0,,,0.000286,0.000252,0.00032,0
1,273750,0,0.0,0,,,0.003128,0.00428,0.001977,0
1,273752,2,1.1e-05,1,,,-3.4e-05,-6.3e-05,-6e-06,1
1,273754,0,0.0,0,,,0.001519,0.00133,0.001708,2
1,273756,2,0.0,0,,,0.000226,0.000224,0.000229,0
1,273758,1,0.0,0,,,0.000126,9.6e-05,0.000156,0
1,273760,2,0.0,0,,,4.5e-05,3.2e-05,5.8e-05,0
1,273762,1,0.0,0,,,8e-06,1e-05,7e-06,0
1,273764,3,0.0,0,,,0.000302,0.000257,0.000347,0
1,273766,3,4.7e-05,1,,,-6.9e-05,-0.000112,-2.7e-05,1
1,273768,2,0.0,0,,,1.5e-05,1.8e-05,1.1e-05,0
1,273770,3,0.0,0,,,0.000536,0.000577,0.000495,0
1,273772,1,0.0,0,,,0.000133,0.000117,0.000148,0
1,273774,2,0.0,0,,,6.5e-05,4.2e-05,8.9e-05,0
1,273776,0,0.000482,1,,,-0.000317,-0.000339,-0.000295,1
1,273778,3,1e-06,0,,,-4e-06,5e-06,-1.2e-05,0
1,273780,0,0.0,0,,,0.000102,0.000227,-2.4e-05,0
1,273782,1,0.0,0,,,6.2e-05,4.3e-05,8e-05,0
1,273784,3,1e-06,0,,,-0.0,-4e-06,3e-06,0
1,273786,2,0.0,0,,,0.00055,0.00062,0.000479,0
1,273788,0,0.0,0,,,0.003162,0.002485,0.003838,0
1,273790,2,8e-06,0,,,-3.4e-05,-0.0,-6.8e-05,0
1,273792,2,8e-06,0,,,-3.1e-05,-2.7e-05,-3.5e-05,0
1,273794,2,4e-06,0,,,-1.4e-05,-1.7e-05,-1.2e-05,0
1,273796,2,6e-06,0,,,-2.8e-05,-2e-06,-5.4e-05,0
1,273798,2,0.0,0,,,0.000338,0.000328,0.000348,0
1,273800,0,0.0,0,,,0.006305,0.006139,0.006471,0
1,273802,1,0.0,0,,,4.7e-05,3.3e-05,6.2e-05,0
1,273804,1,5e-06,0,,,-1.2e-05,-1.3e-05,-1.1e-05,0
1,273806,3,0.0,0,,,6.3e-05,6.6e-05,5.9e-05,0
1,273808,1,2.6e-05,1,,,-6.8e-05,-3.8e-05,-9.8e-05,1
1,273810,1,0.0,0,,,3.6e-05,-3.6e-05,0.000107,0
1,273812,3,-1e-06,0,,,-1e-06,1.6e-05,-1.8e-05,0
1,273814,2,0.0,0,,,0.000512,0.00056,0.000463,0
1,273816,2,0.0,0,,,8.6e-05,0.000105,6.7e-05,0
1,273818,2,0.0,0,,,0.000132,0.000142,0.000122,0
1,273820,1,0.0,0,,,4e-06,-2.8e-05,3.7e-05,0
1,273822,0,0.0,0,,,0.002313,0.003091,0.001535,0
1,273824,3,0.0,0,,,3.6e-05,3.5e-05,3.8e-05,0
1,273826,2,0.0,0,,,0.000177,0.000251,0.000102,0
1,273828,1,1.2e-05,2,,,-2.7e-05,-3.9e-05,-1.5e-05,2
1,273830,1,0.0,0,,,5.6e-05,7e-05,4.2e-05,0
1,273832,2,4e-06,0,,,-1e-05,-2.6e-05,7e-06,0
1,273834,2,0.0,0,,,8.4e-05,-3.5e-05,0.000204,0
1,273836,0,0.0,0,,,0.004331,0.005396,0.003266,0
1,273838,1,0.0,0,,,0.000223,0.000154,0.000292,0
1,273840,3,0.0,0,,,0.00112,0.001019,0.001221,0
1,273842,3,3.8e-05,2,,,-6.6e-05,-5.3e-05,-7.8e-05,2
1,273844,3,0.0,0,,,0.000659,0.00041,0.000907,0
1,273846,3,0.0,0,,,0.000999,0.000626,0.001372,0
1,273848,2,0.0,0,,,0.000163,0.000177,0.000149,0
1,273850,0,0.0,0,,,0.00849,0.010208,0.006773,0
1,273852,2,0.0,0,,,0.00178,0.001923,0.001637,0
1,273854,0,0.0,0,,,0.00533,0.007284,0.003377,0
1,273856,1,7e-06,0,,,-1.8e-05,-1.5e-05,-2e-05,0
1,273858,1,0.0,0,,,0.000548,0.000329,0.000768,0
1,273860,1,0.0,0,,,1.7e-05,5.6e-05,-2.3e-05,0
1,273862,1,0.0,0,,,0.000216,0.000264,0.000168,0
1,273864,3,0.0,0,,,0.000235,0.000232,0.000237,0
1,273866,2,0.0,0,,,0.000254,0.000215,0.000293,0
1,273868,2,0.0,0,,,0.000158,0.000229,8.7e-05,0
1,273870,3,0.0,0,,,0.000329,0.000399,0.000259,0
1,273872,1,0.0,0,,,0.000208,0.000245,0.000171,0
1,273874,0,0.0,0,,,0.00406,0.004185,0.003935,0
1,273876,0,1.3e-05,1,,,-1.1e-05,-2e-06,-2e-05,1
1,273878,1,0.0,0,,,0.000358,0.000308,0.000409,0
1,273880,3,0.0,0,,,6e-06,-1e-05,2.1e-05,0
1,273882,1,0.0,0,,,9.4e-05,9.4e-05,9.4e-05,0
1,273884,0,0.0,0,,,0.004536,0.004538,0.004534,0
1,273886,3,7.5e-05,1,,,-0.000132,-9.5e-05,-0.00017,1
1,273888,2,0.0,0,,,8.1e-05,1.1e-05,0.00015,0
1,273890,3,8.6e-05,2,,,-0.000162,-7e-05,-0.000253,2
1,273892,3,0.0,2,,,3e-06,2.4e-05,-1.8e-05,2
1,273894,3,0.0,0,,,7e-06,0.0,1.4e-05,0
1,273896,0,0.0,0,,,0.000775,0.001114,0.000436,0
1,273898,1,0.0,0,,,0.000108,0.000104,0.000112,0
1,273900,1,0.0,0,,,0.000262,0.000324,0.0002,0
1,273902,3,0.0,0,,,0.000219,0.000222,0.000215,0
1,273904,0,0.0,0,,,0.000929,0.001214,0.000644,0
1,273906,1,0.0,0,,,5.7e-05,8.8e-05,2.7e-05,0
1,273908,2,1.2e-05,1,,,-4.3e-05,-3.7e-05,-5e-05,1
1,273910,1,0.0,0,,,0.000507,0.000498,0.000516,0
1,273912,2,0.0,0,,,0.000113,0.000201,2.4e-05,0
1,273914,3,0.0,0,,,1e-06,9e-06,-6e-06,0
1,273916,2,0.0,0,,,3.8e-05,3.9e-05,3.6e-05,0
1,273918,0,0.0,0,,,0.002732,0.003451,0.002014,0
1,273920,1,7e-06,0,,,-1.7e-05,-1.2e-05,-2.3e-05,0
1,273922,2,0.0,0,,,0.001131,0.001389,0.000873,0
1,273924,2,0.0,0,,,-0.0,0.0,-0.0,0
1,273926,1,0.0,0,,,8.7e-05,7.2e-05,0.000102,0
1,273928,2,0.0,0,,,8.4e-05,0.000125,4.3e-05,0
1,273930,2,0.0,0,,,0.000374,0.000529,0.000219,0
1,273932,1,0.0,0,,,0.000103,7.5e-05,0.000131,0
1,273934,2,0.0,0,,,0.000282,0.000196,0.000369,0
1,273936,2,2e-06,0,,,-8e-06,-1.1e-05,-4e-06,0
1,273938,3,0.0,0,,,0.000441,0.000425,0.000458,0
1,273940,0,0.0,0,,,0.000694,0.000868,0.000521,0
1,273942,3,0.0,0,,,0.000308,8.8e-05,0.000528,0
1,273944,1,0.0,0,,,0.000156,0.000136,0.000176,0
1,273946,0,0.0,0,,,0.000237,0.000226,0.000248,0
1,273948,0,0.0,0,,,0.001527,0.002175,0.000879,0
1,273950,1,4e-06,0,,,-1e-05,-9e-06,-1.1e-05,0
1,273952,2,0.0,0,,,3.4e-05,6e-06,6.2e-05,0
1,273954,3,0.0,0,,,0.000127,0.000155,9.9e-05,0
1,273956,1,0.0,0,,,8e-06,7e-06,8e-06,0
1,273958,2,0.0,0,,,2.9e-05,3.3e-05,2.4e-05,0
1,273960,0,0.000476,1,,,-0.000313,-0.000335,-0.00029,1
1,273962,3,0.0,0,,,7.6e-05,3.8e-05,0.000115,0
1,273964,1,0.0,0,,,7.7e-05,9.9e-05,5.6e-05,0
1,273966,0,0.0,0,,,0.001151,0.001388,0.000914,0
1,273968,1,0.0,0,,,0.000415,0.000218,0.000611,0
1,273970,1,0.0,0,,,9.5e-05,0.000117,7.3e-05,0
1,273972,3,0.0,0,,,0.00066,0.000663,0.000656,0
1,273974,0,0.0,0,,,0.002028,0.002644,0.001413,0
1,273976,1,0.0,0,,,0.000123,0.000133,0.000112,0
1,273978,2,0.0,0,,,0.000108,0.000179,3.8e-05,0
1,273980,3,0.0,0,,,0.002453,0.003347,0.001559,0
1,273982,3,0.0,0,,,0.000177,0.00013,0.000225,0
1,273984,2,0.0,0,,,4e-06,5e-06,3e-06,0
1,273986,1,8.9e-05,2,,,-0.000213,-0.000218,-0.000209,2
1,273988,1,0.0,0,,,0.000377,0.000485,0.000269,0
1,273990,1,6e-06,0,,,-8e-06,-4.3e-05,2.8e-05,0
1,273992,3,0.000153,1,,,-0.000255,-0.00025,-0.00026,1
1,273994,2,0.0,0,,,0.000219,0.000397,4.1e-05,0
1,273996,1,0.0,0,,,8.9e-05,0.000107,7e-05,0
1,273998,1,2.6e-05,1,,,-6.3e-05,-6.1e-05,-6.5e-05,1
1,274000,0,0.0,0,,,0.000916,0.00109,0.000742,0
1,274002,0,1.9e-05,1,,,-1.4e-05,-7e-06,-2e-05,1
1,274004,2,0.0,0,,,0.000157,0.00013,0.000183,0
1,274006,0,0.0,0,,,0.001145,0.001016,0.001273,0
1,274008,2,0.0,0,,,8e-05,6.7e-05,9.3e-05,0
1,274010,2,0.0,0,,,6e-06,-1.9e-05,3.1e-05,0
1,274012,3,0.0,0,,,0.000183,0.000203,0.000164,0
1,274014,1,0.0,0,,,4.4e-05,3.3e-05,5.6e-05,0
1,274016,2,0.0,0,,,0.000502,0.000568,0.000435,0
1,274018,3,0.0,0,,,0.000125,0.00016,8.9e-05,0
1,274020,3,0.000107,2,,,-0.000179,-0.000179,-0.000179,2
1,274022,3,1e-05,2,,,-2.1e-05,3e-06,-4.5e-05,2
1,274024,3,2.3e-05,2,,,-4e-05,-2.8e-05,-5.3e-05,2
1,274026,3,0.0,0,,,6.4e-05,2e-05,0.000108,0
1,274028,3,0.0,0,,,0.000778,0.000546,0.001011,0
1,274030,2,0.0,0,,,0.002957,0.004463,0.001451,0
1,274032,3,0.0,0,,,1.5e-05,7e-06,2.2e-05,0
1,274034,1,0.0,0,,,0.000146,0.000126,0.000166,0
1,274036,3,0.0,0,,,5.8e-05,5e-05,6.6e-05,0
1,274038,2,2.1e-05,2,,,-8.1e-05,-5.9e-05,-0.000103,2
1,274040,3,0.0,0,,,9.2e-05,7e-06,0.000177,1
1,274042,3,0.0,0,,,8e-06,-1.1e-05,2.6e-05,0
1,274044,3,0.0,0,,,0.000234,0.00021,0.000258,0
1,274046,2,3.6e-05,1,,,-0.000133,-0.000115,-0.000152,1
1,274048,0,0.0,0,,,0.003028,0.003422,0.002634,0
1,274050,3,0.0,0,,,0.000941,0.001301,0.000581,0
1,274052,3,0.0,0,,,0.000154,9.1e-05,0.000217,0
1,274054,2,0.0,0,,,3e-06,-7.3e-05,7.9e-05,0
1,274056,2,1.9e-05,1,,,-5.9e-05,-0.000107,-1e-05,1
1,274058,3,0.0,0,,,0.000124,9.8e-05,0.000151,0
1,274060,3,0.0,0,,,2.3e-05,1.8e-05,2.8e-05,0
1,274062,2,0.0,0,,,3.5e-05,2.4e-05,4.7e-05,0
1,274064,1,0.0,0,,,0.00033,0.000241,0.000419,0
1,274066,2,0.000109,1,,,-0.000378,-0.000444,-0.000312,1
1,274068,0,0.0,0,,,0.000922,0.001115,0.000729,0
1,274070,0,0.0,0,,,0.000558,0.000495,0.00062,0
1,274072,1,1.6e-05,1,,,-3.7e-05,-3.9e-05,-3.6e-05,1
1,274074,1,4.3e-05,1,,,-9.8e-05,-0.00012,-7.7e-05,1
1,274076,1,0.0,0,,,7.3e-05,6.9e-05,7.7e-05,0
1,274078,2,3e-05,1,,,-9.6e-05,-0.00015,-4.3e-05,1
1,274080,3,8e-05,1,,,-0.000148,-7.4e-05,-0.000221,1
1,274082,2,0.0,0,,,0.002081,0.001745,0.002416,0
1,274084,1,0.0,0,,,0.000498,0.000407,0.000589,0
1,274086,3,0.0,0,,,0.00011,9.4e-05,0.000126,0
1,274088,1,0.0,0,,,0.000158,0.000119,0.000197,0
1,274090,0,0.001204,2,,,-0.000815,-0.000753,-0.000877,2
1,274092,0,0.0,0,,,0.000321,0.000324,0.000319,0
1,274094,0,0.0,0,,,0.001592,0.002012,0.001173,0
1,274096,0,0.0,0,,,0.000858,0.001042,0.000675,0
1,274098,0,0.0,0,,,8.2e-05,5.3e-05,0.00011,0
1,274100,2,4e-06,0,,,-1.1e-05,-2.8e-05,7e-06,0
1,274102,2,0.0,0,,,0.000211,0.000237,0.000185,0
1,274104,3,0.000123,1,,,-0.000207,-0.000195,-0.000219,1
1,274106,1,2.1e-05,1,,,-5.4e-05,-4.1e-05,-6.7e-05,1
1,274108,1,0.0,1,,,1e-06,0.0,3e-06,1
1,274110,0,2.6e-05,1,,,-1.4e-05,-2.9e-05,1e-06,1
1,274112,0,0.0,0,,,0.002046,0.002717,0.001374,0
1,274114,0,0.0,0,,,0.006976,0.009542,0.00441,0
1,274116,1,0.0,0,,,0.0,nan,nan,0
1,274118,1,0.0,0,,,7.5e-05,7.3e-05,7.7e-05,0
1,274120,3,0.0,0,,,5.6e-05,0.000105,7e-06,0
1,274122,3,8.9e-05,1,,,-0.000174,-4.6e-05,-0.000302,1
1,274124,3,0.0,1,,,0.000566,0.000331,0.000802,1
1,274126,3,0.0,0,,,1e-05,1.1e-05,1e-05,0
1,274128,0,0.0,0,,,0.000337,0.000364,0.00031,0
1,274130,1,7e-06,0,,,-2.3e-05,1.1e-05,-5.7e-05,0
1,274132,2,8e-06,0,,,-2.3e-05,-4.3e-05,-3e-06,0
1,274134,1,0.0,0,,,2.1e-05,3.1e-05,1.1e-05,0
1,274136,2,0.0,0,,,0.000455,0.000606,0.000305,0
1,274138,3,0.0,0,,,0.0,0.0,0.0,0
1,274140,0,0.0,0,,,0.000368,0.000471,0.000264,0
1,274142,0,0.0,0,,,0.003433,0.004693,0.002174,0
1,274144,3,0.00011,1,,,-0.000187,-0.000167,-0.000206,1
1,274146,3,0.0,1,,,0.000838,0.000952,0.000724,1
1,274148,3,0.0,1,,,2.3e-05,3.1e-05,1.5e-05,1
1,274150,0,0.0,0,,,0.000932,0.001338,0.000526,0
1,274152,0,0.0,0,,,0.000387,0.000569,0.000205,0
1,274154,1,3e-05,1,,,-7.2e-05,-7.5e-05,-6.9e-05,1
1,274156,1,0.0,0,,,2.8e-05,4.4e-05,1.1e-05,0
1,274158,1,0.0,0,,,0.000106,0.000137,7.6e-05,0
1,274160,2,5.8e-05,1,,,-0.000194,-0.00027,-0.000117,1
1,274162,1,0.0,0,,,0.000978,0.001179,0.000777,0
1,274164,3,0.0,0,,,6e-06,-2e-06,1.4e-05,0
1,274166,1,0.0,0,,,3.6e-05,3.9e-05,3.2e-05,0
1,274168,0,0.0,0,,,0.002771,0.003779,0.001764,1
1,274170,3,5e-05,3,,,-7.9e-05,-0.000105,-5.3e-05,3
1,274172,3,0.0,1,,,0.000533,0.000808,0.000258,1
1,274174,2,0.0,0,,,0.000453,0.000384,0.000523,1
1,274176,3,0.0,1,,,0.000148,0.000159,0.000138,1
1,274178,1,2e-05,1,,,-6.1e-05,2e-06,-0.000125,1
1,274180,3,0.0,0,,,-1e-06,-1e-06,-1e-06,0
1,274182,3,6.5e-05,1,,,-0.0001,-0.000142,-5.8e-05,1
1,274184,0,0.0,0,,,0.001444,0.001526,0.001363,0
1,274186,3,9.6e-05,1,,,-0.000149,-0.000209,-8.8e-05,1
1,274188,3,5e-06,1,,,-8e-06,-9e-06,-6e-06,1
1,274190,1,2.5e-05,1,,,-4.8e-05,-0.000105,9e-06,1
1,274192,1,0.0,0,,,0.000778,0.000334,0.001223,0
1,274194,0,0.0,0,,,0.000289,0.000331,0.000248,0
1,274196,1,5.2e-05,2,,,-0.00014,-6.2e-05,-0.000218,2
1,274198,1,4.4e-05,3,,,-0.000111,-8.3e-05,-0.000139,3
1,274200,1,0.0,1,,,2.4e-05,2e-05,2.7e-05,1
1,274202,2,0.0,0,,,0.000168,0.000195,0.000142,0
1,274204,3,0.0,0,,,0.000125,0.000189,6.2e-05,0
1,274206,2,7e-06,0,,,-2.9e-05,-1.7e-05,-4.2e-05,0
1,274208,1,6.2e-05,2,,,-0.000145,-0.000169,-0.000121,2
1,274210,1,0.0,2,,,0.000146,0.00014,0.000152,2
1,274212,1,0.0,0,,,0.000401,0.000373,0.00043,0
1,274214,2,0.0,0,,,0.00089,0.001219,0.00056,0
1,274216,2,9e-06,0,,,-4.1e-05,4e-06,-8.5e-05,0
1,274218,1,0.0,0,,,1.5e-05,3e-05,-0.0,0
1,274220,3,0.0,0,,,6e-06,-3e-06,1.5e-05,0
1,274222,1,0.0,0,,,0.000215,0.000372,5.7e-05,0
1,274224,2,0.0,0,,,0.000158,2.1e-05,0.000294,0
1,274226,1,0.0,0,,,0.000302,0.000429,0.000176,0
1,274228,0,1.9e-05,1,,,-1.1e-05,-1.7e-05,-6e-06,1
1,274230,0,0.0,0,,,0.000701,0.000879,0.000523,0
1,274232,1,0.0,0,,,0.000103,9.7e-05,0.000109,0
1,274234,3,-2e-06,0,,,-7e-06,4.2e-05,-5.5e-05,0
1,274236,2,0.0,0,,,0.000557,0.000629,0.000486,0
1,274238,3,2e-05,2,,,-3.3e-05,-2.9e-05,-3.7e-05,2
1,274240,3,0.0,0,,,1.8e-05,2e-06,3.5e-05,0
1,274242,0,0.0,0,,,0.001444,0.00193,0.000959,0
1,274244,0,0.0,0,,,0.000126,0.000164,8.7e-05,0
1,274246,1,6.1e-05,1,,,-0.000155,-0.000118,-0.000192,1
1,274248,1,1.9e-05,3,,,-4.6e-05,-5e-05,-4.2e-05,3
1,274250,1,0.0,1,,,6e-06,3e-06,8e-06,1
1,274252,1,0.0,0,,,0.000165,7e-05,0.000259,0
1,274254,3,0.0,0,,,0.00016,0.000117,0.000202,0
1,274256,1,0.0,0,,,0.000703,0.001053,0.000352,0
1,274258,0,0.0,0,,,0.000142,0.000134,0.000149,0
1,274260,3,0.0,0,,,0.000131,9.8e-05,0.000163,0
1,274262,3,3.5e-05,1,,,-6.9e-05,-2e-05,-0.000118,1
1,274264,3,0.0,0,,,0.001706,0.000943,0.002469,0
1,274266,3,0.0,0,,,0.000328,0.000212,0.000444,0
1,274268,1,0.0,0,,,0.000435,0.000358,0.000511,0
1,274270,0,0.0,0,,,0.001068,0.001413,0.000723,0
1,274272,2,0.0,0,,,0.000918,0.000979,0.000857,0
1,274274,0,0.0,0,,,0.001414,0.002054,0.000775,0
1,274276,3,0.0,0,,,0.000923,0.001301,0.000546,0
1,274278,1,1e-06,0,,,-1e-06,-6e-06,4e-06,0
1,274280,3,0.0,0,,,0.000175,0.000223,0.000126,0
1,274282,3,0.0,0,,,6e-06,0.0,1.2e-05,0
1,274284,3,0.0,0,,,4.8e-05,6.7e-05,3e-05,0
1,274286,1,0.0,0,,,0.00015,0.000136,0.000165,0
1,274288,3,0.0,0,,,8e-06,7e-06,9e-06,0
1,274290,0,0.0,0,,,0.004634,0.00396,0.005309,0
1,274292,0,0.000192,1,,,-0.000131,-0.000115,-0.000147,1
1,274294,1,3e-05,1,,,-6.9e-05,-8.3e-05,-5.5e-05,1
1,274296,1,1.4e-05,1,,,-3.6e-05,-2.7e-05,-4.5e-05,1
1,274298,0,0.0,0,,,0.000455,0.000652,0.000258,0
1,274300,2,0.0,0,,,0.000538,0.000585,0.00049,0
1,274302,3,0.0,0,,,0.001322,0.00168,0.000964,0
1,274304,3,0.0,0,,,1.4e-05,0.00015,-0.000121,0
1,274306,3,0.0,0,,,0.000148,0.000165,0.000131,0
1,274308,2,0.0,0,,,3.7e-05,0.000106,-3.3e-05,0
1,274310,1,0.0,0,,,0.000207,9.1e-05,0.000324,0
1,274312,1,5e-06,0,,,-1.1e-05,-1.5e-05,-6e-06,0
1,274314,3,0.0,0,,,0.000712,0.001006,0.000418,0
1,274316,0,0.0,0,,,0.000747,0.000979,0.000515,0
1,274318,2,0.0,0,,,9.3e-05,8.6e-05,0.0001,0
1,274320,1,0.0,0,,,6e-06,2.2e-05,-1e-05,0
1,274322,1,0.0,0,,,0.001544,0.001702,0.001386,0
1,274324,1,0.0,0,,,2e-06,0.0,5e-06,0
1,274326,3,0.000124,2,,,-0.000199,-0.000237,-0.000161,2
1,274328,3,0.0,2,,,0.000126,0.000109,0.000143,2
1,274330,3,0.0,0,,,0.000304,0.000334,0.000274,0
1,274332,0,0.0,0,,,0.002108,0.002686,0.00153,0
1,274334,3,0.0,0,,,6.2e-05,7.3e-05,5.1e-05,0
1,274336,3,0.0,0,,,0.000473,0.000469,0.000477,0
1,274338,3,2e-06,0,,,-4e-06,-4e-06,-4e-06,0
1,274340,3,0.0,0,,,8.9e-05,9.9e-05,7.8e-05,0
1,274342,2,0.0,0,,,0.001131,0.001353,0.00091,0
1,274344,3,0.0,0,,,4.2e-05,4.2e-05,4.2e-05,0
1,274346,2,0.0,0,,,0.000438,0.000297,0.000579,0
1,274348,1,0.0,0,,,3.2e-05,2.6e-05,3.8e-05,0
1,274350,0,0.0,0,,,0.00329,0.004068,0.002513,0
1,274352,3,1.5e-05,1,,,-2.5e-05,-2.6e-05,-2.5e-05,1
1,274354,2,0.0,0,,,0.001267,0.001978,0.000555,0
1,274356,1,0.0,0,,,0.000173,0.00022,0.000126,0
1,274358,0,0.0,0,,,3.4e-05,2.2e-05,4.6e-05,0
1,274360,3,0.0,0,,,0.000389,0.000578,0.000201,0
1,274362,0,0.0,0,,,0.008885,0.011607,0.006163,0
1,274364,3,0.0,0,,,0.000548,0.000571,0.000525,0
1,274366,1,0.0,0,,,9e-05,8.3e-05,9.8e-05,0
1,274368,3,0.0,0,,,0.000528,0.000919,0.000137,0
1,274370,0,0.0,0,,,0.000319,0.000419,0.000219,0
1,274372,1,0.0,0,,,0.001246,0.001273,0.001219,0
1,274374,1,0.0,0,,,0.00234,0.001281,0.0034,0
1,274376,3,0.0,0,,,8e-06,3e-06,1.4e-05,0
1,274378,1,0.0,0,,,0.0023,0.001866,0.002734,0
1,274380,3,1e-06,0,,,-2e-06,-2e-06,-2e-06,0
1,274382,1,0.0,0,,,4.1e-05,5.8e-05,2.3e-05,0
1,274384,1,2.9e-05,1,,,-7.2e-05,-5.9e-05,-8.5e-05,1
1,274386,2,0.0,0,,,2.7e-05,2e-05,3.4e-05,0
1,274388,0,0.0,0,,,0.0,0.0,0.0,0
1,274390,2,0.0,0,,,2.9e-05,1.4e-05,4.5e-05,0
1,274392,1,2e-06,0,,,-5e-06,-1e-06,-9e-06,0
1,274394,0,0.0,0,,,0.001638,0.001114,0.002163,0
1,274396,1,0.0,0,,,6.3e-05,6.3e-05,6.4e-05,0
1,274398,3,0.0,0,,,0.000267,0.000416,0.000118,0
1,274400,2,1.8e-05,1,,,-7.9e-05,-1e-05,-0.000148,1
1,274402,2,3e-06,1,,,-5e-06,-2.8e-05,1.8e-05,1
1,274404,2,0.0,0,,,2.6e-05,9.3e-05,-4.1e-05,0
1,274406,0,0.0,0,,,0.00064,0.000883,0.000397,0
1,274408,1,2.4e-05,1,,,-6e-05,-5.5e-05,-6.4e-05,1
1,274410,2,1.5e-05,1,,,-5.1e-05,-6.5e-05,-3.6e-05,1
1,274412,2,0.0,0,,,0.00011,0.000101,0.000118,0
1,274414,0,0.0,0,,,0.001016,0.00147,0.000562,0
1,274416,3,0.0,0,,,0.000143,0.000119,0.000167,0
1,274418,2,0.0,0,,,0.000176,0.000171,0.000181,0
